ID	size	type	pro_type
Zm00001eb151890	0.414167697273461	nodiff	tran
Zm00001eb152190	1.33557923420173	up	tran
Zm00001eb185550	1.75125806546401	up	tran
Zm00001eb214870	1.87192505918775	nodiff	tran
Zm00001eb225390	4.10900402412605	up	tran
Zm00001eb285520	1.1799334486929	nodiff	tran
Zm00001eb329520	3.19992863291545	up	tran
Zm00001eb365690	0.808141869359602	nodiff	tran
Zm00001eb370290	2.11574819244291	up	tran
Zm00001eb400300	8.89188937921178	up	tran
Zm00001eb411430	5.19877163890774	up	tran
Zm00001eb426520	1.91071779398793	up	tran
novel13453	8.88929763193873	down	tran
novel19470	7.46840346698274	down	tran
novel19812	8.98342640225487	down	tran
novel7931	5.73615954826391	nodiff	tran
map00470	2	pathway	pathway
map00480	2	pathway	pathway
Zm00001eb002810	1.91463210911517	up	tran
Zm00001eb004790	0.847450763309455	nodiff	tran
Zm00001eb012930	7.5119432652288	down	tran
Zm00001eb021240	0.598853742268373	nodiff	tran
Zm00001eb021260	1.75119388991529	up	tran
Zm00001eb021600	3.88828872212601	up	tran
Zm00001eb021630	5.39977748032194	up	tran
Zm00001eb038870	0.126850628793035	nodiff	tran
Zm00001eb041680	3.94122275635249	up	tran
Zm00001eb048110	4.29655156547548	nodiff	tran
Zm00001eb054680	1.5258931884183	up	tran
Zm00001eb058380	4.71380651841349	down	tran
Zm00001eb059930	2.01656325440834	up	tran
Zm00001eb070300	5.1745132953658	up	tran
Zm00001eb074350	0.517334063695907	nodiff	tran
Zm00001eb141080	3.86028874150287	up	tran
Zm00001eb162390	6.08007455988654	up	tran
Zm00001eb173570	2.61200468669361	up	tran
Zm00001eb186820	0.727341082819514	nodiff	tran
Zm00001eb240870	2.48971072525377	down	tran
Zm00001eb241570	1.31913369061274	up	tran
Zm00001eb256380	1.30472199950111	nodiff	tran
Zm00001eb257760	0.171259692555917	nodiff	tran
Zm00001eb277280	0.369808064966805	nodiff	tran
Zm00001eb288100	3.60498579405559	up	tran
Zm00001eb351560	11.5930290337477	down	tran
Zm00001eb356600	9.51533787788915	up	tran
Zm00001eb402630	4.42959373057118	down	tran
ID_0140	1.13630949513741	nodiff	meta
ID_0215	4.52728292199162	nodiff	meta
map00500	2	pathway	pathway
Zm00001eb000080	9.3308760843671	down	tran
Zm00001eb003440	7.02948268703495	down	tran
Zm00001eb008930	0.39832166354263	nodiff	tran
Zm00001eb009160	0.908218949234418	nodiff	tran
Zm00001eb015710	1.22118207715964	up	tran
Zm00001eb017580	3.86094601165262	down	tran
Zm00001eb018180	0.922991229649908	nodiff	tran
Zm00001eb018720	1.33071942384971	down	tran
Zm00001eb023950	1.45686332919643	up	tran
Zm00001eb056340	0.952140080056362	nodiff	tran
Zm00001eb098910	0.765532423846737	nodiff	tran
Zm00001eb105040	5.49331032251245	down	tran
Zm00001eb106420	1.501206522043	up	tran
Zm00001eb107530	1.73391668431898	up	tran
Zm00001eb109730	3.58752562887882	down	tran
Zm00001eb143360	2.5668291120645	down	tran
Zm00001eb153280	0.383241430147248	nodiff	tran
Zm00001eb167910	0.852296272995475	nodiff	tran
Zm00001eb174590	0.225086061887878	nodiff	tran
Zm00001eb177450	0.883178471776439	nodiff	tran
Zm00001eb178890	0.0523814627465829	nodiff	tran
Zm00001eb190590	2.68227810132408	up	tran
Zm00001eb192680	0.982289060747842	nodiff	tran
Zm00001eb194210	1.40297435729512	nodiff	tran
Zm00001eb194550	1.35429761218925	nodiff	tran
Zm00001eb215310	0.641823124870361	nodiff	tran
Zm00001eb222250	5.32034061396431	down	tran
Zm00001eb222830	0.64254553961007	nodiff	tran
Zm00001eb228530	1.22416078516469	down	tran
Zm00001eb228780	2.56273245952777	up	tran
Zm00001eb232030	1.3568949576975	up	tran
Zm00001eb234400	1.30768050668671	down	tran
Zm00001eb253720	4.9305664571328	up	tran
Zm00001eb254490	2.25232950867078	up	tran
Zm00001eb255870	2.71075114916598	up	tran
Zm00001eb257510	1.48365308923085	up	tran
Zm00001eb262580	5.63206992073393	up	tran
Zm00001eb296990	3.78008395390629	down	tran
Zm00001eb307700	2.26157574385344	down	tran
Zm00001eb312020	2.69068758667522	up	tran
Zm00001eb315710	3.10506663201123	down	tran
Zm00001eb319480	1.8400442145432	up	tran
Zm00001eb322450	1.04408285873097	up	tran
Zm00001eb323450	1.67755223575668	up	tran
Zm00001eb325370	0.891901553050169	nodiff	tran
Zm00001eb327900	3.1229269660899	down	tran
Zm00001eb328070	3.80275594032711	down	tran
Zm00001eb328440	1.47800252393293	nodiff	tran
Zm00001eb329980	4.22821150483019	down	tran
Zm00001eb338750	5.98152611833044	up	tran
Zm00001eb339380	0.226739793388117	nodiff	tran
Zm00001eb351280	1.59290063152409	down	tran
Zm00001eb353280	3.1088897706146	down	tran
Zm00001eb353810	0.971805692239324	nodiff	tran
Zm00001eb357830	0.502831942940468	nodiff	tran
Zm00001eb376100	4.20656904070661	down	tran
Zm00001eb387040	1.34719733895117	down	tran
Zm00001eb392880	2.40899032567957	up	tran
Zm00001eb395290	1.79614154688541	up	tran
Zm00001eb399910	0.484572834953907	nodiff	tran
Zm00001eb413290	0.37048124413306	nodiff	tran
Zm00001eb415340	3.40987082532471	down	tran
Zm00001eb425730	3.67913141503888	up	tran
Zm00001eb431240	0.222133203077453	nodiff	tran
novel12915	0.165782374633721	nodiff	tran
novel21114	1.87604297886095	up	tran
novel4882	5.94250592466473	down	tran
novel7828	7.43276304847325	up	tran
ID_0540	1.01635385065075	nodiff	meta
map00510	2	pathway	pathway
Zm00001eb013250	1.39533713717484	down	tran
Zm00001eb015730	0.326019744734344	nodiff	tran
Zm00001eb059180	1.45229452348218	up	tran
Zm00001eb062720	1.11946489241904	up	tran
Zm00001eb062940	0.11942582174404	nodiff	tran
Zm00001eb066350	0.2651036300924	nodiff	tran
Zm00001eb072460	0.141706582039676	nodiff	tran
Zm00001eb075160	0.202476312923243	nodiff	tran
Zm00001eb076610	0.542049142349263	nodiff	tran
Zm00001eb079610	3.10542611765385	down	tran
Zm00001eb083420	1.9487742014503	down	tran
Zm00001eb095330	0.351583497231666	nodiff	tran
Zm00001eb120330	0.281048406550352	nodiff	tran
Zm00001eb122900	0.143850391407997	nodiff	tran
Zm00001eb135990	6.18225770566259	down	tran
Zm00001eb143710	0.526664860593369	nodiff	tran
Zm00001eb183710	5.26187346926752	down	tran
Zm00001eb192260	1.22362102026146	up	tran
Zm00001eb211580	2.67772860527183	up	tran
Zm00001eb232190	1.00511636976396	down	tran
Zm00001eb251030	0.404941916006197	nodiff	tran
Zm00001eb272600	0.226002590471049	nodiff	tran
Zm00001eb293760	0.207122608573889	nodiff	tran
Zm00001eb301950	1.86942363210662	nodiff	tran
Zm00001eb329870	0.913782165684413	nodiff	tran
Zm00001eb350710	1.9017449977728	down	tran
Zm00001eb365020	0.711938024422113	nodiff	tran
Zm00001eb371770	0.245194213720804	nodiff	tran
Zm00001eb380070	4.30734172379637	up	tran
Zm00001eb400090	0.128021095394991	nodiff	tran
Zm00001eb401770	0.790126088618641	nodiff	tran
Zm00001eb405440	1.05269637342461	up	tran
Zm00001eb421090	1.39080525399866	up	tran
Zm00001eb433650	0.345238611443693	nodiff	tran
novel10527	7.80331417695171	down	tran
novel4080	8.40307927552529	down	tran
novel4141	3.37873850314431	down	tran
map00511	2	pathway	pathway
Zm00001eb008880	0.291191409662342	nodiff	tran
Zm00001eb026240	5.75505756947245	down	tran
Zm00001eb026300	0.20986494540059	nodiff	tran
Zm00001eb027590	0.0275677639684196	nodiff	tran
Zm00001eb046040	0.872995947927105	nodiff	tran
Zm00001eb096750	1.82742616239716	up	tran
Zm00001eb103040	4.01002381937905	down	tran
Zm00001eb113240	2.43421773186311	up	tran
Zm00001eb168000	0.366104531361155	nodiff	tran
Zm00001eb265990	5.93726928279514	down	tran
Zm00001eb288150	2.39655918576396	up	tran
Zm00001eb325280	0.46422127819475	nodiff	tran
Zm00001eb347620	1.26910531902708	up	tran
Zm00001eb365840	9.62705029748267	down	tran
novel1670	6.44032980994396	down	tran
map00513	2	pathway	pathway
Zm00001eb034690	0.776723806905631	nodiff	tran
Zm00001eb038040	1.2968825041612	down	tran
Zm00001eb094860	1.61501066183617	down	tran
Zm00001eb176710	2.68264906721509	down	tran
Zm00001eb279720	2.04224012105408	up	tran
Zm00001eb372330	1.07661635797945	nodiff	tran
map00514	2	pathway	pathway
Zm00001eb039370	0.64780285557566	nodiff	tran
Zm00001eb049170	1.28176220658338	down	tran
Zm00001eb107370	0.298515042442049	nodiff	tran
Zm00001eb112530	7.70180006693724	down	tran
Zm00001eb144300	0.210132102617115	nodiff	tran
Zm00001eb179230	3.80371798863785	up	tran
Zm00001eb185970	6.23368998301605	down	tran
Zm00001eb287070	0.691699147005807	nodiff	tran
Zm00001eb326030	0.107849238053316	nodiff	tran
Zm00001eb332930	5.59207672365707	up	tran
map00515	2	pathway	pathway
Zm00001eb334770	0.836402564136297	nodiff	tran
map00520	2	pathway	pathway
Zm00001eb015240	0.74615829609193	nodiff	tran
Zm00001eb015760	2.65463178418093	down	tran
Zm00001eb020040	0.379451477176191	nodiff	tran
Zm00001eb022500	1.12694029645056	nodiff	tran
Zm00001eb046060	3.67203792921659	up	tran
Zm00001eb069220	0.889003256583808	nodiff	tran
Zm00001eb070940	1.15497120989098	up	tran
Zm00001eb095000	0.294867917494915	nodiff	tran
Zm00001eb101530	0.478823947676228	nodiff	tran
Zm00001eb103470	2.83931317706463	down	tran
Zm00001eb111760	2.52415398180333	up	tran
Zm00001eb114770	0.823385098394457	nodiff	tran
Zm00001eb119880	0.0788741305325507	nodiff	tran
Zm00001eb130620	0.0575381861905898	nodiff	tran
Zm00001eb147160	6.22548295779515	up	tran
Zm00001eb148090	5.31716920799468	up	tran
Zm00001eb149860	0.0224299209811572	nodiff	tran
Zm00001eb163530	2.08373723564632	up	tran
Zm00001eb167340	2.63395264911206	nodiff	tran
Zm00001eb168050	1.58362216746001	nodiff	tran
Zm00001eb170740	0.166439085162854	nodiff	tran
Zm00001eb188860	6.37934565672074	up	tran
Zm00001eb196100	4.56257538714632	up	tran
Zm00001eb208110	4.48734832424019	up	tran
Zm00001eb209990	10.7906387202472	up	tran
Zm00001eb211930	6.37525828439922	down	tran
Zm00001eb219270	2.26855180926495	down	tran
Zm00001eb228500	2.20116763535873	up	tran
Zm00001eb228510	5.06520508664575	up	tran
Zm00001eb228580	0.394365158054585	nodiff	tran
Zm00001eb241400	1.29642702513457	up	tran
Zm00001eb246640	1.62492651288947	up	tran
Zm00001eb285660	0.0076221466968321	nodiff	tran
Zm00001eb301490	1.40639322586535	nodiff	tran
Zm00001eb315590	4.66071301487278	down	tran
Zm00001eb327030	1.75501405229719	up	tran
Zm00001eb345710	8.69787675970374	up	tran
Zm00001eb346580	0.165036382762152	nodiff	tran
Zm00001eb347070	1.01713058956275	up	tran
Zm00001eb372390	0.682191885155729	nodiff	tran
Zm00001eb388370	11.8226188858121	up	tran
Zm00001eb395280	2.05799753984955	down	tran
Zm00001eb396490	0.519542729395646	nodiff	tran
Zm00001eb397360	1.44006292459196	nodiff	tran
Zm00001eb397570	0.221793915447944	nodiff	tran
Zm00001eb405650	1.31242807970461	up	tran
Zm00001eb410030	6.41477872680162	up	tran
Zm00001eb413790	1.6377698636538	down	tran
Zm00001eb425600	4.08751028332151	down	tran
Zm00001eb430780	1.14024665978948	up	tran
Zm00001eb431770	8.73086642097975	down	tran
Zm00001eb431850	5.69042713911561	up	tran
map00521	2	pathway	pathway
Zm00001eb008360	1.22666150601102	up	tran
Zm00001eb027730	3.25721038504607	down	tran
Zm00001eb207300	1.09809724597686	up	tran
Zm00001eb223960	3.19516322654839	down	tran
Zm00001eb401220	2.14873704855213	down	tran
map00524	2	pathway	pathway
map00531	2	pathway	pathway
Zm00001eb029720	4.48595178847849	up	tran
Zm00001eb068240	1.67011239934459	up	tran
Zm00001eb136200	1.38358939155841	up	tran
Zm00001eb363590	3.20467634608292	up	tran
Zm00001eb394460	1.2520387120384	up	tran
map00540	2	pathway	pathway
Zm00001eb153480	0.0542404001512499	nodiff	tran
Zm00001eb232580	2.37555108804743	down	tran
Zm00001eb343610	0.415816766614395	nodiff	tran
Zm00001eb361670	0.395516999634785	nodiff	tran
map00541	2	pathway	pathway
map00543	2	pathway	pathway
map00552	2	pathway	pathway
ID_0171	0.190455769923231	nodiff	meta
map00561	2	pathway	pathway
Zm00001eb008640	0.0613252143063461	nodiff	tran
Zm00001eb011720	1.88861976174976	up	tran
Zm00001eb012010	1.30331257940227	down	tran
Zm00001eb020260	1.60659680125905	up	tran
Zm00001eb025080	0.438750452305852	nodiff	tran
Zm00001eb025780	0.717273976807945	nodiff	tran
Zm00001eb042920	2.06948742117842	up	tran
Zm00001eb068580	0.0591589130079841	nodiff	tran
Zm00001eb069350	3.8089060386486	down	tran
Zm00001eb083520	2.57375989694361	down	tran
Zm00001eb097940	1.10018287068125	up	tran
Zm00001eb130610	2.64267010817306	up	tran
Zm00001eb166180	1.94052710937971	down	tran
Zm00001eb202380	4.85339853517328	up	tran
Zm00001eb216000	3.84161881712404	down	tran
Zm00001eb224960	1.94086133217357	up	tran
Zm00001eb229800	1.9769716050162	up	tran
Zm00001eb257410	0.52561846377866	nodiff	tran
Zm00001eb258130	4.8966619157576	down	tran
Zm00001eb262570	8.04668694891417	down	tran
Zm00001eb267750	8.01205086811218	down	tran
Zm00001eb284200	0.60352094747583	nodiff	tran
Zm00001eb292040	0.116085524002041	nodiff	tran
Zm00001eb297970	0.589935557753956	nodiff	tran
Zm00001eb309560	0.601827571437243	nodiff	tran
Zm00001eb314300	0.524257441686253	nodiff	tran
Zm00001eb335600	3.38699836922083	up	tran
Zm00001eb346570	2.36069418642634	up	tran
Zm00001eb381970	2.41840959486888	down	tran
Zm00001eb396350	1.10865409162626	down	tran
Zm00001eb398000	0.187064590533747	nodiff	tran
Zm00001eb412830	5.45992468664735	down	tran
Zm00001eb413000	2.38239654802008	down	tran
Zm00001eb417470	0.263182213514275	nodiff	tran
ID_0318	0.757369042174526	nodiff	meta
ID_0319	1.66184186777228	up	meta
map00562	2	pathway	pathway
Zm00001eb006080	0.476550881274468	nodiff	tran
Zm00001eb011460	0.794718205828757	nodiff	tran
Zm00001eb013380	7.66430411523857	down	tran
Zm00001eb017280	4.28662194943551	down	tran
Zm00001eb017290	6.03403482643772	down	tran
Zm00001eb019420	2.69024358749903	down	tran
Zm00001eb024800	0.125759922777568	nodiff	tran
Zm00001eb025670	1.96329280767473	up	tran
Zm00001eb039660	2.36001388747205	down	tran
Zm00001eb044280	3.04876851728774	up	tran
Zm00001eb044300	3.39368428300901	down	tran
Zm00001eb049690	6.63321311600206	down	tran
Zm00001eb055860	0.44685186013687	nodiff	tran
Zm00001eb063230	0.840056655681928	nodiff	tran
Zm00001eb064750	5.815281975666	up	tran
Zm00001eb067500	1.39933727246574	up	tran
Zm00001eb076550	1.34344150957918	nodiff	tran
Zm00001eb093110	4.70814625532613	down	tran
Zm00001eb094320	0.917408656855519	nodiff	tran
Zm00001eb111990	0.23504455318035	nodiff	tran
Zm00001eb168670	0.471425539605176	nodiff	tran
Zm00001eb174440	0.162417629581559	nodiff	tran
Zm00001eb177150	0.607641356960314	nodiff	tran
Zm00001eb178330	1.26258098069632	up	tran
Zm00001eb211410	2.74060628447295	up	tran
Zm00001eb215950	4.17864279348272	down	tran
Zm00001eb216400	2.93015114532269	down	tran
Zm00001eb216660	1.2675045101547	up	tran
Zm00001eb220840	2.35181238681695	up	tran
Zm00001eb229070	1.6880482567237	up	tran
Zm00001eb229100	1.55997414805588	up	tran
Zm00001eb242280	0.0217818528865077	nodiff	tran
Zm00001eb257160	2.77435755503624	down	tran
Zm00001eb260170	0.340912027034742	nodiff	tran
Zm00001eb278480	1.69387050679673	down	tran
Zm00001eb294010	1.95579482674001	nodiff	tran
Zm00001eb312210	0.595518692580791	nodiff	tran
Zm00001eb318540	0.0915140178533075	nodiff	tran
Zm00001eb321190	5.8278148936876	down	tran
Zm00001eb329740	1.46916800155381	up	tran
Zm00001eb374080	3.51074262968492	down	tran
Zm00001eb394390	3.89316243259269	up	tran
Zm00001eb394480	5.14979714511377	down	tran
Zm00001eb401720	0.168809808240002	nodiff	tran
map00563	2	pathway	pathway
Zm00001eb018410	0.711170755790225	nodiff	tran
Zm00001eb066050	0.164537292991331	nodiff	tran
Zm00001eb097750	0.142104202069032	nodiff	tran
Zm00001eb123330	0.901833547081176	nodiff	tran
Zm00001eb156580	0.385491335086708	nodiff	tran
Zm00001eb205610	0.116777241424611	nodiff	tran
Zm00001eb229730	1.84113552766042	up	tran
Zm00001eb251050	1.29114079213248	up	tran
Zm00001eb257050	0.0243111885259608	nodiff	tran
Zm00001eb269850	0.129493320900355	nodiff	tran
Zm00001eb308720	2.51769368158641	down	tran
Zm00001eb322240	0.528003219370556	nodiff	tran
Zm00001eb345970	0.754231202993618	nodiff	tran
Zm00001eb364590	0.0695291076459477	nodiff	tran
Zm00001eb365330	1.16870052886288	up	tran
Zm00001eb403520	0.294103737903904	nodiff	tran
ID_0202	2.01910090558431	up	meta
ID_0203	2.49220902971205	up	meta
map00564	2	pathway	pathway
Zm00001eb001370	3.65222079618665	down	tran
Zm00001eb012980	0.400025922068217	nodiff	tran
Zm00001eb021510	0.547525875524997	nodiff	tran
Zm00001eb036910	3.68468701211637	down	tran
Zm00001eb050070	1.83562251511547	nodiff	tran
Zm00001eb070790	0.142780574421632	nodiff	tran
Zm00001eb096490	5.30400162762153	down	tran
Zm00001eb097160	6.04085667396828	down	tran
Zm00001eb098040	0.669320531652909	nodiff	tran
Zm00001eb100060	3.31057662469022	down	tran
Zm00001eb103650	0.396978600111988	nodiff	tran
Zm00001eb104020	2.05350065556668	down	tran
Zm00001eb116820	2.07801449452269	up	tran
Zm00001eb122860	0.401848895046477	nodiff	tran
Zm00001eb124520	0.816986080993049	nodiff	tran
Zm00001eb125990	0.0020998463132199	nodiff	tran
Zm00001eb130340	3.36757930637044	down	tran
Zm00001eb138790	5.55924964304588	down	tran
Zm00001eb141610	1.06756074651107	up	tran
Zm00001eb152430	1.99910121562589	up	tran
Zm00001eb154820	2.62422563760323	up	tran
Zm00001eb180150	3.93410197845065	down	tran
Zm00001eb184520	0.311309434946983	nodiff	tran
Zm00001eb198800	5.40537768267358	down	tran
Zm00001eb208740	0.842110055270977	nodiff	tran
Zm00001eb227780	3.67179140052088	down	tran
Zm00001eb230950	0.343131974570024	nodiff	tran
Zm00001eb236140	10.3968097326839	down	tran
Zm00001eb272520	0.510752936774617	nodiff	tran
Zm00001eb275030	1.85418373309139	up	tran
Zm00001eb283150	7.98089251691535	down	tran
Zm00001eb293970	4.25141814436329	down	tran
Zm00001eb313980	2.33887094777521	down	tran
Zm00001eb318230	1.10507543471806	up	tran
Zm00001eb326890	3.66347232437919	up	tran
Zm00001eb334750	0.986114746649725	nodiff	tran
Zm00001eb336850	2.82952508690234	down	tran
Zm00001eb337610	3.03108815949542	down	tran
Zm00001eb339870	0.198113825860336	nodiff	tran
Zm00001eb343120	2.43476666585502	down	tran
Zm00001eb347450	0.207447504534708	nodiff	tran
Zm00001eb352530	0.628534544501105	nodiff	tran
Zm00001eb360800	1.70115521130149	down	tran
Zm00001eb361620	2.07472190863425	up	tran
Zm00001eb362570	0.631362950144227	nodiff	tran
Zm00001eb370370	0.891891892240721	nodiff	tran
Zm00001eb370580	0.761205820416071	nodiff	tran
Zm00001eb386300	0.616845941451352	nodiff	tran
Zm00001eb397260	0.683158383046522	nodiff	tran
Zm00001eb419210	0.035302090745868	nodiff	tran
novel1864	2.52702834668675	up	tran
ID_0205	0.868454086611912	nodiff	meta
ID_0206	2.08408048782796	down	meta
ID_0307	1.06807986563163	nodiff	meta
ID_0310	1.45760017117777	nodiff	meta
ID_0311	1.51831000150663	nodiff	meta
ID_0313	0.126118109834325	nodiff	meta
ID_0314	0.593446478984176	nodiff	meta
ID_0315	2.42720739746108	nodiff	meta
map00565	2	pathway	pathway
map00590	2	pathway	pathway
Zm00001eb062480	0.893074818316114	nodiff	tran
Zm00001eb160290	7.78584100153616	up	tran
Zm00001eb258690	6.4795607671696	up	tran
ID_0147	0.212931309150795	nodiff	meta
ID_0148	1.22066657600139	down	meta
ID_0149	3.60183986117109	down	meta
ID_0151	2.58054877872275	down	meta
ID_0672	1.3001006613744	nodiff	meta
ID_0705	0.907571967957044	up	meta
ID_0728	4.64598881439665	up	meta
ID_0804	1.17192954492419	up	meta
ID_0871	2.60401946208296	nodiff	meta
ID_0876	0.350520800604732	nodiff	meta
ID_0884	2.69895732219393	nodiff	meta
map00591	2	pathway	pathway
Zm00001eb005920	0.381045568144892	nodiff	tran
Zm00001eb035010	0.379357001116969	nodiff	tran
Zm00001eb054040	1.79875674365992	down	tran
Zm00001eb054050	0.930787352422645	nodiff	tran
Zm00001eb067710	1.27654643746886	nodiff	tran
Zm00001eb081610	2.14801560603301	up	tran
Zm00001eb134020	3.35274764709528	down	tran
Zm00001eb144930	4.59871494369004	up	tran
Zm00001eb216870	0.712153074532475	nodiff	tran
Zm00001eb236430	5.95884003566343	up	tran
ID_0453	0.660228337997026	up	meta
ID_0647	0.848273070442156	down	meta
ID_0664	0.86685434824842	down	meta
ID_0669	0.636146938491345	up	meta
ID_0675	0.665819626687612	down	meta
ID_0872	0.714334609401906	up	meta
ID_0873	1.67436656781585	down	meta
ID_0874	0.83270292840421	down	meta
map00592	2	pathway	pathway
Zm00001eb009340	1.80313619921775	nodiff	tran
Zm00001eb020680	2.35489618554292	up	tran
Zm00001eb040310	4.61704461290862	down	tran
Zm00001eb058640	1.66534060173301	nodiff	tran
Zm00001eb058670	2.09813579111676	up	tran
Zm00001eb082050	1.88876447835436	down	tran
Zm00001eb209760	1.0350734437	up	tran
Zm00001eb214000	0.735128258960928	nodiff	tran
Zm00001eb393530	0.359352819744699	nodiff	tran
Zm00001eb420610	1.89914838792711	up	tran
novel21380	2.96867924752116	up	tran
ID_0062	0.510916397057366	nodiff	meta
ID_0088	0.964602647037194	down	meta
map00600	2	pathway	pathway
Zm00001eb010860	1.35476543038624	up	tran
Zm00001eb053880	2.0337607078406	down	tran
Zm00001eb075800	2.38069791959789	down	tran
Zm00001eb106910	2.22192836902675	up	tran
Zm00001eb134550	1.00615403242248	nodiff	tran
Zm00001eb159440	1.29027127817152	up	tran
Zm00001eb163980	0.10065283764214	nodiff	tran
Zm00001eb167030	5.55027852800141	up	tran
Zm00001eb186450	0.233437410614137	nodiff	tran
Zm00001eb188220	0.234081470567727	nodiff	tran
Zm00001eb191570	1.61694073677942	nodiff	tran
Zm00001eb216900	0.436944331691833	nodiff	tran
Zm00001eb251870	2.35191899115195	up	tran
Zm00001eb253380	0.450734986789377	nodiff	tran
Zm00001eb254570	3.46364035103867	down	tran
Zm00001eb278250	2.72820546244207	up	tran
Zm00001eb311390	0.0653756993775078	nodiff	tran
Zm00001eb324260	0.481851294107976	nodiff	tran
Zm00001eb334070	1.11721544827494	up	tran
Zm00001eb342140	6.11364342267883	down	tran
Zm00001eb363730	1.83750305150814	down	tran
Zm00001eb367080	0.280395251193382	nodiff	tran
Zm00001eb372420	1.73329344872564	up	tran
Zm00001eb398510	0.206656528286708	nodiff	tran
Zm00001eb423520	0.0570412490683505	nodiff	tran
Zm00001eb423550	5.64935373939908	down	tran
ID_0091	2.0831036817629	up	meta
ID_0092	1.48394094572658	nodiff	meta
ID_0170	1.58348598090377	up	meta
ID_0457	0.298302205513379	up	meta
ID_0779	2.63353776124077	nodiff	meta
map00603	2	pathway	pathway
map00604	2	pathway	pathway
map00620	2	pathway	pathway
Zm00001eb079170	0.48805541331317	nodiff	tran
Zm00001eb086540	1.2210131908475	down	tran
Zm00001eb117230	0.532947455857986	nodiff	tran
Zm00001eb137080	9.22565522092229	down	tran
Zm00001eb220780	2.21078784656609	down	tran
Zm00001eb237220	1.69909516304939	up	tran
Zm00001eb237230	0.719934895246916	nodiff	tran
Zm00001eb238670	0.140967369268599	nodiff	tran
Zm00001eb284320	0.0515331873906739	nodiff	tran
Zm00001eb285890	0.582463952195446	nodiff	tran
Zm00001eb309660	1.28494145440887	up	tran
Zm00001eb321980	0.0620473556910007	nodiff	tran
Zm00001eb338300	1.02409795033645	up	tran
Zm00001eb349990	6.45337233584337	down	tran
Zm00001eb371140	3.46273294467868	down	tran
Zm00001eb383680	4.08429657870955	up	tran
Zm00001eb413370	0.0230140604346313	nodiff	tran
map00621	2	pathway	pathway
map00622	2	pathway	pathway
ID_0737	0.739939577574064	up	meta
map00623	2	pathway	pathway
map00625	2	pathway	pathway
map00626	2	pathway	pathway
map00627	2	pathway	pathway
ID_0008	1.2030708234315	nodiff	meta
ID_0044	1.65347081848449	up	meta
ID_0076	9.83516354218738	nodiff	meta
ID_0284	0.375807846275995	nodiff	meta
ID_0734	0.0777311681895114	nodiff	meta
ID_0911	0.605668732092965	nodiff	meta
map00630	2	pathway	pathway
Zm00001eb039150	1.24762146547605	nodiff	tran
Zm00001eb059080	8.28282982680429	down	tran
Zm00001eb064870	0.0775090108370436	nodiff	tran
Zm00001eb092540	1.71310855747141	up	tran
Zm00001eb109300	1.16770294596137	up	tran
Zm00001eb160170	0.380220290802726	nodiff	tran
Zm00001eb197410	2.77090666232087	up	tran
Zm00001eb300130	3.28216966670825	up	tran
Zm00001eb323090	0.683828660091435	nodiff	tran
Zm00001eb329710	0.761836780709473	nodiff	tran
Zm00001eb365520	6.02704703063895	down	tran
Zm00001eb425540	1.44127268403486	up	tran
Zm00001eb437190	8.87305069735591	down	tran
novel11406	1.66426923945126	up	tran
novel13019	4.11058913122779	up	tran
map00640	2	pathway	pathway
map00642	2	pathway	pathway
ID_0082	1.02520951133062	nodiff	meta
map00643	2	pathway	pathway
map00650	2	pathway	pathway
Zm00001eb150290	0.429937354700012	nodiff	tran
ID_0517	0.255909077072576	up	meta
map00660	2	pathway	pathway
map00670	2	pathway	pathway
Zm00001eb062180	1.09486216694556	down	tran
Zm00001eb107660	0.390893643870914	nodiff	tran
Zm00001eb156380	1.19999780577007	up	tran
Zm00001eb314490	0.61034785593679	nodiff	tran
ID_0729	1.39179803080263	nodiff	meta
map00680	2	pathway	pathway
Zm00001eb363240	0.199481258703775	nodiff	tran
map00710	2	pathway	pathway
Zm00001eb002270	2.66671262444829	up	tran
Zm00001eb072030	3.21352090566697	up	tran
Zm00001eb080840	3.47565827722965	up	tran
Zm00001eb147750	2.81686483094698	up	tran
Zm00001eb188120	1.77011074823824	up	tran
Zm00001eb251520	3.73997415518439	up	tran
map00720	2	pathway	pathway
map00730	2	pathway	pathway
Zm00001eb038600	1.09783324773504	up	tran
Zm00001eb051950	1.02140271439909	up	tran
Zm00001eb131550	0.222504671051183	nodiff	tran
Zm00001eb138710	0.136165277452474	nodiff	tran
Zm00001eb142350	0.0621768946214698	nodiff	tran
Zm00001eb159850	1.58157610088896	up	tran
Zm00001eb264810	2.88560458082733	up	tran
Zm00001eb285500	1.88518315441669	up	tran
Zm00001eb287020	7.79105459362137	down	tran
Zm00001eb287860	2.41064384116692	up	tran
Zm00001eb310290	0.304168089516014	nodiff	tran
Zm00001eb356910	1.86905865552569	up	tran
Zm00001eb377300	0.894566704055114	nodiff	tran
Zm00001eb396140	1.50508840408981	up	tran
Zm00001eb420890	2.00881431282757	down	tran
map00740	2	pathway	pathway
Zm00001eb001180	1.30091484507802	up	tran
Zm00001eb010140	1.09016201663583	up	tran
Zm00001eb095930	0.570528343381758	nodiff	tran
Zm00001eb128460	6.5223002793919	up	tran
Zm00001eb182780	0.452168543368261	nodiff	tran
Zm00001eb240960	0.525667297851739	nodiff	tran
Zm00001eb244650	1.07456320896313	up	tran
Zm00001eb244670	0.166331222028649	nodiff	tran
